#Star             Xc        Yc      Mag      Merr  Airmass UT             V       B-V     V-I      R-I   nV nBV nVI nRI 
  L104-S317      1802.885  2819.873  17.613   0.157 1.72800    1.750587  19.656  80.343   2.311   1.267  38   0  38  46
  L104-S323        -6.900  3382.581   0.000   0.000 1.72800    1.750587  19.964  80.035   1.432   0.669  20   0  20  25
  L104-S324      2011.945  3411.152  16.822   0.075 1.72800    1.750587  19.055   1.534   2.131   1.170  50  19  50  38
  L104-S351      1810.788   305.194  16.550   0.060 1.72800    1.750587  18.273   1.358   1.747   0.851  94  68  94  51
e L104-S362      1735.192  1769.813  15.014   0.014 1.72800    1.750587  15.632   0.640   0.740   0.373 101  77  98  56
  L104-S363       427.878  1796.929  17.615   0.168 1.72800    1.750587  18.952   1.124   1.318   0.590  75  42  74  47
  L104-S364      1290.442  1807.351  16.797   0.078 1.72800    1.750587  19.024   1.411   2.050   1.103  70  37  70  53
  L104-S367       417.091  2091.162  17.407   0.135 1.72800    1.750587  18.957   1.127   1.338   0.589  64  33  64  43
  L104-S371      1287.857  2560.753  18.830   0.493 1.72800    1.750587  19.398   0.438   0.646   0.346  42  31  33  22
  L104-S373      1404.578  2615.715  17.794   0.197 1.72800    1.750587  18.304   0.493   0.694   0.361  52  44  52  29
  L104-S374      1888.257  2622.937  15.264   0.019 1.72800    1.750587  16.068   0.755   0.891   0.438  61  51  61  34
  L104-S375       208.322  2667.820  16.614   0.068 1.72800    1.750587  17.634   0.594   0.766   0.389  60  49  60  39
  L104-S376       567.908  2679.973  17.781   0.182 1.72800    1.750587  18.663   0.742   0.882   0.454  63  50  63  39
  L104-S377       235.022  2684.169  16.674   0.072 1.72800    1.750587  17.531   0.564   0.736   0.380  64  53  64  41
  L104-S378        70.162  2690.738  16.722   0.073 1.72800    1.750587  17.405   0.566   0.697   0.362  64  55  64  41
  L104-S515       829.409  2860.999  13.154   0.003 1.72800    1.750587  14.071   0.788   0.969   0.496  78  61  78  41
  L104-S519        83.083  3047.008  16.915   0.083 1.72800    1.750587  17.880   0.839   0.958   0.481  65  51  65  37
  L104-S520      1126.772  3068.467  17.106   0.100 1.72800    1.750587  17.948   0.670   0.751   0.382  70  54  68  37
  L104-S521       617.772  3073.608  15.564   0.025 1.72800    1.750587  17.172   1.343   1.638   0.771  70  54  70  37
  L104-S523       364.238  3144.107  12.378   0.002 1.72800    1.750587  13.354   0.981   1.034   0.507  67  52  67  37
  L104-S527       747.138  3252.749  14.641   0.010 1.72800    1.750587  16.257   1.325   1.646   0.787  74  56  74  37
  L104-S528       392.979  3342.865  16.346   0.050 1.72800    1.750587  17.593   1.036   1.239   0.579  62  47  62  35
  L104-S529       781.836  3348.874  15.944   0.034 1.72800    1.750587  16.830   0.795   0.894   0.451  66  50  66  35
  L104-S530      1616.843  3365.481  16.937   0.084 1.72800    1.750587  17.880   0.704   0.789   0.400  69  53  69  40
  L104-S535      1900.909  3721.906  14.052   0.006 1.72800    1.750587  14.970   0.863   0.975   0.457  56  41  56  34
  L104-S670      1226.687  3656.031  16.571   0.062 1.72800    1.750587  17.318   0.614   0.754   0.396  56  42  56  32
e L104-S673       793.989  3982.838  14.691   0.012 1.72800    1.750587  15.443   0.713   0.797   0.398  42  25  33  18
  L104-S782      1776.199  2722.141  19.107   0.622 1.72800    1.750587  20.521  79.478   1.048   0.451  21   0  21  21
  L104-S784       978.260  2872.472  18.560   0.381 1.72800    1.750587  19.942   0.460   0.599   0.331  25  18  22  21
  L104-S785       402.583  3056.152  18.521   0.379 1.72800    1.750587  19.650   0.946   1.233   0.570  28  13  28  29
  L104-S787       472.709  3208.627  18.215   0.282 1.72800    1.750587  20.122   0.521   0.672   0.393  18   9  17  16
